Run,Size,Time_insert (nanoseconds),Time_getMax (nanoseconds),Time_deleteMax (nanoseconds) 
8439,7852489,195310600,0,700
8440,3247243,79113500,100,400
8441,5813884,143190300,0,600
8442,1903973,46237000,0,300
8443,9830452,252330800,100,700
8444,362362,8930400,0,100
8445,5111010,124120700,0,400
8446,195347,4779500,0,200
8447,2520803,61222300,0,1300
8448,4821003,117094100,0,400
8449,1204924,29219500,0,100
8450,2752765,66662800,0,400
8451,6884133,174574200,100,900
8452,4494313,109059000,0,600
8453,9861340,242113300,100,700
8454,4223083,102412400,0,700
8455,915813,22144100,0,200
8456,5869952,142416300,0,500
8457,5178324,125645400,100,600
8458,5042373,124046700,0,700
8459,7437507,180602700,0,700
8460,8088800,195694800,0,500
8461,3882859,95658100,0,600
8462,5567915,135544900,0,300
8463,5418019,131564400,0,400
8464,8542898,209471700,0,400
8465,3845195,93439700,0,500
8466,1656904,40106300,100,300
8467,9957322,241286500,0,600
8468,9195503,222098000,100,600
8469,1337215,32593600,0,400
8470,7141632,176101600,0,600
8471,2293754,55560200,0,400
8472,4384850,109248200,100,400
8473,1780796,44750500,100,500
8474,9032212,220350300,100,600
8475,6485788,157467800,0,700
8476,4836118,117102500,0,400
8477,4530847,113571700,0,900
8478,9832884,237928900,100,300
8479,9209077,223319800,0,600
8480,7733421,189234700,0,600
8481,7351955,178295800,0,700
8482,5917492,143759900,0,900
8483,6613324,169249300,0,1000
8484,4397824,108488600,0,500
8485,6506750,158019800,0,600
8486,9075472,223799100,0,1000
8487,4554531,113427700,100,900
8488,9297194,226448300,100,800
8489,2482038,61420300,0,400
8490,2137478,52079100,0,300
8491,7520628,187352600,0,900
8492,6249664,153281900,100,600
8493,4676458,113516500,0,600
8494,886052,21491200,0,200
8495,1755535,44388300,0,400
8496,7858228,194843400,0,1100
8497,2302392,55693900,100,400
8498,6465585,156855100,100,500
8499,340764,8310400,0,100
8500,602162,14554000,0,400
8501,28403,825100,0,400
8502,7588782,185543600,0,600
8503,7100955,176190500,100,800
8504,2603864,63806000,0,300
8505,9217472,225449400,0,500
8506,7242622,175449200,0,400
8507,8213898,204368100,0,1100
8508,6107118,146394500,0,400
8509,6588444,165106100,0,700
8510,5408358,135526300,0,600
8511,1328194,32147900,0,300
8512,3525961,87816600,0,1000
8513,4038345,98160300,0,400
8514,3602790,87221800,0,500
8515,9321005,228680700,0,800
8516,8817626,219472600,100,700
8517,5479263,132606600,100,300
8518,3522695,85439800,0,400
8519,4023597,97683700,0,400
8520,4466148,108735300,0,500
8521,4893839,123530800,0,500
8522,6676111,163951900,100,600
8523,7103555,175270700,100,900
8524,4549554,111004800,0,500
8525,4881212,119587900,0,600
8526,7410167,179033700,100,600
8527,8659249,217607500,0,700
8528,4484474,109148200,0,600
8529,6228241,154310700,0,600
8530,5502858,133403800,100,600
8531,333841,8043200,0,200
8532,4182419,102284900,0,500
8533,2085435,53815000,0,500
8534,4965177,120369400,0,500
8535,9833600,239655400,0,800
8536,3196857,77478100,0,500
8537,5230271,131861100,0,500
8538,6068624,147588900,100,500
8539,5383397,137201500,0,600
8540,9492556,231400100,0,600
8541,9931632,239568100,100,600
8542,931315,24328800,100,500
8543,9586361,234526600,0,600
8544,6181233,154569800,0,800
8545,7999655,194587200,100,1400
8546,8098690,196944100,0,600
8547,9499418,236363000,0,800
8548,2560010,61900900,0,500
8549,699694,16974700,0,300
8550,542112,13073000,100,200
8551,8022421,195282800,0,500
8552,9728483,239949700,0,800
8553,3340297,81114500,0,600
8554,6808222,167082300,0,1100
8555,782862,19031800,0,300
8556,3748427,90801200,100,200
8557,2219893,53776600,100,300
8558,8977045,221741900,100,600
8559,1323858,32097800,100,300
8560,3493629,84683700,0,500
8561,8373018,203569200,0,600
8562,4527676,109843900,100,500
8563,6968327,169012500,0,700
8564,342399,8271900,0,200
8565,4155172,100497900,0,500
8566,122401,2947900,0,100
8567,6446990,157840700,100,700
8568,194980,4701100,100,200
8569,981670,23833200,100,200
8570,4794360,116615600,100,500
8571,2982013,73650000,100,400
8572,965508,23490500,0,300
8573,4444708,108052100,0,700
8574,2462551,59708000,0,300
8575,2832702,69796000,100,1000
8576,7136877,173933100,0,500
8577,5545438,139602500,0,600
8578,4486619,109291600,100,600
8579,8391642,204935900,100,1000
8580,8254282,204138600,0,800
8581,9884503,239930800,0,500
8582,5489763,134726000,0,700
8583,5367481,130287800,0,500
8584,7201687,176749100,100,700
8585,6065075,147531500,0,500
8586,922297,22490100,100,300
8587,2820760,69198300,0,800
8588,5121451,124565500,0,700
8589,4449334,113086300,0,500
8590,1817762,44153000,0,400
8591,3097198,75357900,0,500
8592,3652233,88333000,100,500
8593,4069737,98535900,0,500
8594,1836664,45764200,100,500
8595,3672086,89054500,0,400
8596,5971277,147730100,100,600
8597,5400730,132227400,0,800
8598,8366515,206372700,0,700
8599,7828107,192784600,100,800
8600,5153990,127741000,100,900
8601,8173636,198583600,0,600
8602,5654564,137914000,0,500
8603,5568369,141021400,100,400
8604,26558,640800,100,100
8605,6881445,170154000,0,700
8606,7229229,175293500,0,300
8607,310907,7503400,0,100
8608,5297069,128757100,0,400
8609,2165697,56317600,0,400
8610,4639268,112433600,0,300
8611,3820143,93565300,0,500
8612,715628,17363900,0,200
8613,9733514,235225300,0,900
8614,2292610,55476300,100,300
8615,9000445,219015400,100,600
8616,7741162,187983800,0,800
8617,8186693,200827800,0,1100
8618,8487187,207076500,0,900
8619,1087106,26240800,0,300
8620,835976,20201000,0,200
8621,9841409,239622100,0,900
8622,7948404,193887400,0,800
8623,3541124,86731100,100,800
8624,5207273,126271100,0,600
8625,9740455,243212400,0,300
8626,4472649,108329600,0,500
8627,6908534,171006600,100,700
8628,8382695,205709700,0,900
8629,7579735,186215900,0,600
8630,5999804,146616200,0,700
8631,8091986,196660400,0,600
8632,8232953,204847600,0,700
8633,5047674,122694100,100,600
8634,6545262,158326700,0,500
8635,2852221,68862100,0,400
8636,5117819,126268200,0,900
8637,1486483,37442300,0,300
8638,6532172,158541200,0,700
8639,795843,19393900,100,300
8640,2704787,67606600,0,500
8641,5205921,126752100,0,600
8642,7995469,200673600,0,800
8643,6942351,168147700,0,500
8644,9236735,224604800,0,800
8645,961609,23218200,0,300
8646,8875093,220084100,100,400
8647,5854352,142290500,0,500
8648,4502631,109690300,0,300
8649,5582053,135503600,0,700
8650,7851669,194531200,0,900
8651,7792477,190378300,0,1000
8652,1605088,38836700,0,400
8653,8459654,209836400,0,800
8654,1891263,48645200,100,300
8655,4013076,97658800,0,400
8656,3938594,95638000,0,800
8657,9262380,225093300,0,400
8658,5606987,139479100,0,800
8659,2945103,72019400,0,400
8660,448096,10905600,0,200
8661,4320299,104760000,0,400
8662,2370805,57540700,0,300
8663,7236296,176309100,0,700
8664,5822071,143707300,100,700
8665,7889791,190267900,0,600
8666,9272056,227054200,100,900
8667,1097408,26577400,0,300
8668,2637220,63855000,0,300
8669,5686179,140343200,0,700
8670,8448023,203897700,0,700
8671,194300,4676800,0,100
8672,2091116,50763500,0,400
8673,4101938,99405900,0,600
8674,2083181,50530000,0,400
8675,675070,16315300,100,200
8676,5888147,145236100,0,500
8677,161123,3892900,0,200
8678,7966385,194482800,100,700
8679,8620180,209350000,0,600
8680,1547560,37573100,0,400
8681,125024,2999500,0,200
8682,384543,9257300,0,200
8683,547922,13731000,0,800
8684,889676,23483500,0,300
8685,5574837,135390900,0,600
8686,4895252,119205100,0,600
8687,3497890,87055200,0,500
8688,5293317,128274300,100,600
8689,9533726,235864300,0,300
8690,2214969,53705800,0,300
8691,3131270,76794900,0,400
8692,8749523,213780100,100,700
8693,5177952,130934700,0,1100
8694,1657644,41225300,100,300
8695,2190010,53144700,0,500
8696,55880,1338400,0,100
8697,2871431,69637400,0,300
8698,1768417,43248900,0,300
8699,60265,1448400,0,100
8700,5742534,140652400,0,400
8701,6113954,148383300,100,200
8702,9829942,240055300,100,400
8703,6394020,156048400,0,700
8704,6606804,161107500,100,300
8705,268198,6440300,0,100
8706,5055795,124709500,0,500
8707,1177678,28577700,0,200
8708,1758849,42587000,0,300
8709,793618,19205200,100,200
8710,2375931,57715400,100,300
8711,9967419,244864400,0,700
8712,7427785,183274800,0,900
8713,4583843,111254200,0,500
8714,2667794,64633600,0,400
8715,4127769,100736600,0,1100
8716,599297,14511900,0,200
8717,2700678,65429600,0,400
8718,4169115,103327300,0,400
8719,5215359,129643500,0,800
8720,3610255,87314600,100,300
8721,6282050,152554700,0,300
8722,1909007,47728800,0,300
8723,9975821,247882800,0,700
8724,34920,839700,0,200
8725,3964920,97044600,0,500
8726,9924047,242929500,0,700
8727,3996879,97416800,0,200
8728,5102005,126117500,0,400
8729,9723182,236495700,0,800
8730,8118583,197274900,0,900
8731,3469461,87448300,0,400
8732,1805664,43750800,0,300
8733,4774736,117444100,0,600
8734,5449069,133035300,0,600
8735,5771856,143365300,0,300
8736,847966,20573400,0,200
8737,3507646,88923400,0,1000
8738,1490623,36073000,100,200
8739,9479385,228893400,0,1300
8740,1823271,44133400,0,300
8741,8373123,204290800,0,500
8742,7140889,174947500,0,400
8743,108377,2646900,0,200
8744,5011037,123758700,0,500
8745,2401468,59800900,0,700
8746,7560892,185893800,0,600
8747,7116196,172314800,0,600
8748,5445040,136374300,100,500
8749,6707408,162505400,0,700
8750,1105712,26758400,0,300
8751,7775605,194760500,0,900
8752,6518839,160478500,0,700
8753,6965616,168451200,0,400
8754,162594,3952700,0,200
8755,488086,11808600,0,500
8756,3244251,79382800,0,500
8757,5973994,149806800,100,1000
8758,7618432,186058400,100,600
8759,641508,16195200,0,200
8760,1669715,40878300,0,200
8761,1196620,29024200,0,300
8762,171389,4179400,0,400
8763,9198676,225003400,0,700
8764,6900176,166921800,0,600
8765,8438600,205856800,0,800
8766,6078152,148047000,100,700
8767,1298474,31456800,0,300
8768,9108387,221303100,100,600
8769,7108553,173292100,100,800
8770,4191758,101935900,0,500
8771,4814484,121143700,0,800
8772,2150938,52206400,0,400
8773,1717754,41086000,0,300
8774,3212494,76967200,0,500
8775,6211533,152123000,0,700
8776,7402325,178354900,0,600
8777,2986627,75527000,0,400
8778,7107882,172027300,0,700
8779,6067147,147899300,0,700
8780,198158,4768800,0,100
8781,876404,21284200,0,200
8782,5296311,128293700,0,500
8783,8711974,213161100,0,300
8784,5142836,126071100,0,1000
8785,5819236,141040700,100,300
8786,7317525,181827300,0,600
8787,7892531,191354300,0,600
8788,2461881,59664100,0,300
8789,241908,6108800,0,200
8790,4869630,118136400,0,400
8791,5338406,129413500,100,500
8792,8906648,215285300,0,600
8793,5774044,144050400,100,300
8794,6390871,155464900,0,700
8795,3165269,76706600,0,500
8796,3228888,79798100,0,300
8797,9575883,232553500,100,700
8798,4225688,103120800,100,600
8799,4411357,107031400,0,400
8800,968165,23461600,0,300
8801,6585291,162589400,100,600
8802,3160591,76570900,0,500
8803,7464005,182569700,100,700
8804,9563369,236266800,0,1000
8805,3763759,91465500,100,600
8806,637824,16199400,0,200
8807,9116922,224673600,0,500
8808,5184632,125678100,0,500
8809,7342004,179651900,0,700
8810,6426042,157414100,0,500
8811,8968786,218020700,0,700
8812,8289322,201656600,100,800
8813,393592,9533000,0,200
8814,1016084,24633500,100,300
8815,8713979,214539700,0,800
8816,705315,17927200,0,300
8817,5380031,130244000,0,500
8818,8904471,217371000,0,400
8819,90086,2171000,0,200
8820,6098147,147966900,100,500
8821,867222,21251500,0,300
8822,8466375,206337400,0,300
8823,7066552,174427100,0,700
8824,7450712,181378400,0,500
8825,1330552,32171300,0,300
8826,2556674,62160500,0,400
8827,5576933,138405900,0,900
8828,7484826,183987000,0,600
8829,5998081,145617900,0,700
8830,5535872,135353400,0,400
8831,7327091,181776800,0,500
8832,6657496,161463600,0,300
8833,6424366,157498100,0,800
8834,4860764,118048300,0,300
8835,3268968,83677600,0,400
8836,9907559,244572300,0,700
8837,5477754,136775400,100,800
8838,269808,6496800,0,100
8839,7654082,189929200,0,400
8840,8771530,216455900,0,700
8841,5899947,143354700,0,800
8842,4472856,109911300,0,500
8843,6668218,163230200,0,400
8844,7065977,174040100,0,900
8845,3711742,90376100,0,1200
8846,1683313,40966200,0,500
8847,1646928,39861100,0,300
8848,4810267,118851800,0,600
8849,8957708,219663500,0,600
8850,2896679,70376100,100,400
8851,1157523,27995400,0,300
8852,4077304,98832800,0,500
8853,8469972,209606300,0,500
8854,2615122,63723400,0,500
8855,4178039,102618100,0,700
8856,8249264,200496400,100,700
8857,4270240,104302600,0,600
8858,5076887,125110200,100,500
8859,8682452,212700100,0,800
8860,2841462,68837300,0,400
8861,1644529,39748700,0,400
8862,5018863,125099900,0,900
8863,5618491,138972000,100,600
8864,7356241,183062500,0,1700
8865,7738571,188469100,100,600
8866,9025355,224767400,0,800
8867,3756813,90802100,100,300
8868,6799059,166133500,100,500
8869,2597466,62991000,0,400
8870,1752117,42697900,100,300
8871,1248754,30182100,0,300
8872,6255447,154758800,0,500
8873,1367437,33013300,0,200
8874,8556016,209437700,0,600
8875,1060997,25776100,0,200
8876,7260136,176921300,100,1100
8877,422918,10175100,0,200
8878,3539575,86567200,100,400
8879,7325644,177538800,0,300
8880,4715834,114552700,100,500
8881,2525862,61148100,0,400
8882,2754395,66695100,0,400
8883,5545141,141428900,100,500
8884,1426183,35264000,0,200
8885,1179359,29624400,0,200
8886,2232636,54109800,0,300
8887,4415896,109330400,100,900
8888,9535750,236567500,0,700
8889,9188445,223087300,100,1000
8890,7503290,183604100,100,600
8891,2983224,72345600,0,400
8892,9980410,246762000,0,900
8893,1620122,39206500,0,300
8894,4224151,102681800,100,700
8895,3724074,91331100,100,500
8896,8310065,200857700,0,700
8897,7456570,181886300,100,800
8898,3090256,74657600,0,200
8899,279982,6803400,0,200
8900,4082130,100125700,100,600
8901,8654520,209291100,0,500
8902,3044284,78179900,0,300
8903,7959454,192079400,0,500
8904,9121368,220867800,0,400
8905,1724340,41697000,0,300
8906,626881,15159700,100,300
8907,5936931,144656900,0,500
8908,7298415,177360400,0,500
8909,6474525,157646200,100,500
8910,9655356,242334400,0,1000
8911,8685814,211365700,0,400
8912,5162021,127317400,0,800
8913,6095931,151200500,100,1000
8914,9983488,242727600,0,700
8915,3905459,96221900,0,600
8916,9000026,222130300,0,600
8917,5645813,136962100,0,700
8918,7825542,190239800,0,800
8919,3715350,91014500,100,300
8920,142261,3465300,0,200
8921,2821793,67753700,0,400
8922,6494893,159838200,0,900
8923,5688351,138685200,0,400
8924,3425864,82336700,0,600
8925,2934645,71474300,0,600
8926,687404,16700500,0,200
8927,4966177,121820400,0,500
8928,917249,22222500,0,300
8929,7593402,185110500,0,400
8930,7980198,195825400,0,700
8931,7272342,178817900,100,600
8932,5877146,142929600,0,600
8933,8679279,210075700,0,300
8934,5368937,131366300,0,600
8935,7595426,188045500,0,900
8936,7266856,177048500,0,400
8937,9605560,234351800,0,600
8938,933642,22658600,0,200
8939,9506147,231999800,100,900
8940,7887441,191262000,0,500
8941,5894876,143904500,0,500
8942,4855341,121098600,0,300
8943,7697735,187845400,0,300
8944,1119625,27091900,0,200
8945,9267284,227585900,0,600
8946,3960345,99784000,100,400
8947,2644279,64291300,0,400
8948,9116769,220822600,100,600
8949,7709564,189366000,0,800
8950,72606,1742300,0,200
8951,8526703,206924300,0,800
8952,7365317,178778700,0,700
8953,2151417,52048600,0,400
8954,408861,9856400,0,300
8955,7171971,174049600,0,700
8956,3227128,78516200,0,400
8957,8518964,209939400,0,700
8958,2518742,60930800,0,500
8959,9608644,236208700,100,700
8960,4901485,118712500,0,500
8961,5544435,136654300,100,600
8962,277870,6837700,100,100
8963,8975115,219919600,0,800
8964,106430,2688500,0,200
8965,7759002,190958400,0,700
8966,8617436,210857100,0,400
8967,6015899,145696400,100,400
8968,8130634,199811100,0,900
8969,182127,4392900,0,200
8970,1709263,41351700,0,300
8971,169784,4095300,0,200
8972,7862106,193771800,0,600
8973,4682623,117613000,100,700
8974,3634286,89989100,0,400
8975,1050159,25679000,0,600
8976,9352613,227575900,0,400
8977,2156966,53188400,0,300
8978,2975781,72564500,0,400
8979,9279746,228988800,0,700
8980,563738,14514900,100,200
8981,1528704,37547200,0,300
8982,3403190,83001900,100,400
8983,6676189,163895100,0,500
8984,5344586,129455400,0,600
8985,7729050,190344200,0,500
8986,16357,388500,0,200
8987,3759565,91415000,0,400
8988,3109426,75751300,100,300
8989,4901610,119077600,100,500
8990,4887110,118640200,0,500
8991,652941,16459100,0,300
8992,1148316,27486700,0,300
8993,8115694,197110600,0,500
8994,121253,3046900,0,300
8995,2004220,48639100,100,300
8996,2534379,61864600,100,800
8997,4819146,116622100,0,600
8998,2895918,70104800,0,300
8999,3397683,82508000,0,400
9000,7245237,175640900,0,500
9001,1321781,31955100,0,300
9002,6883415,169256600,0,800
9003,9247922,226432100,0,800
9004,1531361,39089400,100,300
9005,8242184,199392300,100,700
9006,6778562,164764100,100,700
9007,8525210,211638800,0,800
9008,4978769,120777500,0,600
9009,7692462,189813300,0,300
9010,7040931,170760500,0,400
9011,3009887,76760200,0,400
9012,8940639,216803000,0,700
9013,8938507,217037900,100,600
9014,8827851,219068700,0,300
9015,6358685,154408000,0,500
9016,8667613,211234000,0,900
9017,1648537,40026400,0,500
9018,6083425,152329200,100,600
9019,8289153,202781600,0,700
9020,9191655,227108800,0,900
9021,3824000,97983700,100,400
9022,8100909,196644600,100,500
9023,5989824,149539800,0,700
9024,4635509,113088300,0,600
9025,5750611,145572500,0,900
9026,1260822,30845400,0,200
9027,2115891,51321300,0,400
9028,6339106,153423100,100,400
9029,4502805,110634900,0,400
9030,1107234,26809600,0,200
9031,3829310,93133400,100,500
9032,6435085,156996000,100,800
9033,8821585,214373500,0,600
9034,3123860,75855500,0,300
9035,9438360,233039400,0,400
9036,1918823,46588000,0,300
9037,4337723,104900600,0,500
9038,7188967,176766600,0,900
9039,1920364,46483600,0,400
9040,6508356,162108000,0,500
9041,3219925,78713700,100,300
9042,8351532,202426400,100,600
9043,191197,4618200,0,200
9044,5908008,143425600,0,600
9045,3510218,85153200,0,300
9046,655611,17522300,0,200
9047,6430016,157854700,0,500
9048,1143001,27973100,0,300
9049,4422521,108764200,0,500
9050,785497,19902400,0,400
9051,5367896,131275500,0,600
9052,7158125,178631600,100,700
9053,1773978,42937400,0,400
9054,4764143,115496600,100,900
9055,5449585,132121500,0,500
9056,4981212,121696700,0,600
9057,2354233,57065000,0,500
9058,893002,21581100,100,200
9059,6216184,150422700,0,700
9060,2465507,60079100,0,300
9061,5220896,126703300,0,400
9062,943348,22823200,100,200
9063,5638646,139402500,0,500
9064,8935799,220380500,0,300
9065,9443446,229457600,0,800
9066,4530307,111241800,0,1000
9067,4363129,108948500,0,700
9068,1639534,40073200,0,400
9069,271600,6535300,0,200
9070,6004011,146770700,100,700
9071,4420496,107483600,0,500
9072,2130489,51623000,0,500
9073,909680,21955200,100,300
9074,2018968,49028100,0,300
9075,6062248,150897700,0,300
9076,3320520,80536000,100,300
9077,6252469,153609800,0,500
9078,8733883,212745600,0,900
9079,6950647,172308000,0,600
9080,1177128,28528200,0,200
9081,1514292,36759300,0,300
9082,4629037,113255900,100,600
9083,7055215,171878000,0,600
9084,835393,20181400,100,200
9085,9751066,240040700,100,300
9086,9781660,237699400,0,1000
9087,9518877,232808200,0,1000
9088,7735738,188011700,0,1000
9089,4046383,98513100,100,600
9090,3725865,90279400,0,300
9091,3703083,91725100,0,1000
9092,8675337,216494400,0,2300
9093,478080,11596900,0,200
9094,6661718,162658100,100,500
9095,6809921,165172100,0,800
9096,2762607,68325000,0,500
9097,8836141,212688600,0,500
9098,4129659,101686900,0,600
9099,581048,14033200,100,200
9100,9379964,227084600,100,900
9101,1837909,44771600,0,400
9102,1952982,48353600,0,300
9103,7386042,178615400,100,700
9104,2335557,58014200,100,300
9105,2606259,62997000,0,300
9106,2131333,51619900,0,400
9107,621304,14982700,100,200
9108,292191,7055400,0,300
9109,7645589,190797600,0,900
9110,6912269,168504000,0,700
9111,9704651,235373300,0,700
9112,371295,9014100,0,100
9113,7999281,199174900,0,400
9114,1661915,40242300,0,400
9115,6728293,163888800,0,600
9116,4600793,111762300,0,900
9117,9413791,231935600,0,900
9118,702330,17040800,0,200
9119,3267493,79349500,0,500
9120,6133275,154062600,100,900
9121,6011421,146182400,0,500
9122,7318593,183032600,0,600
9123,9910237,243047500,0,1100
9124,2054456,49740200,0,300
9125,6367397,154081200,0,500
9126,6798080,168023400,0,600
9127,7399691,179535400,0,700
9128,6201389,149509900,0,700
9129,6195850,152556900,0,700
9130,1078509,26917800,100,400
9131,1379123,33417200,100,300
9132,6293412,152241200,0,500
9133,2537218,61373100,0,600
9134,8955942,216608400,0,500
9135,9027750,223205200,0,400
9136,6578303,161641000,100,700
9137,3794112,92902800,0,600
9138,8466076,211004700,0,900
9139,8310201,217629300,0,600
9140,7690443,204159100,0,800
9141,8331490,215948700,0,800
9142,4468796,112392300,0,600
9143,920658,23143800,0,300
9144,1331312,34950900,0,700
9145,3145044,83533600,0,300
9146,794461,21095000,100,100
9147,9866798,285660400,0,800
9148,1036333,28277000,0,500
9149,1292756,34721300,0,500
9150,1442412,37341400,0,500
9151,9958795,250316200,0,300
9152,2519564,60972400,0,300
9153,9235795,243930300,100,1000
9154,3574459,90616800,0,1100
9155,677447,17618700,0,500
9156,2279086,57782200,0,400
9157,4685388,118303600,0,700
9158,1236685,31277900,100,200
9159,1927235,46791500,0,300
9160,5387290,136671600,0,800
9161,8351232,206290600,0,600
9162,2522989,61322100,0,300
9163,7027922,170893400,0,300
9164,9861797,250255800,0,700
9165,1547314,39122000,0,400
9166,2143953,53985200,0,600
9167,432497,11770600,0,300
9168,4328703,111716000,0,900
9169,6295724,162101400,0,600
9170,6665076,170585300,100,700
9171,3972067,101312200,0,800
9172,4403352,112065800,0,900
9173,699280,17879900,0,600
9174,3922374,99996200,0,700
9175,9135318,232106300,0,700
9176,8809976,224524600,0,400
9177,4871163,125380300,0,1000
9178,4338491,111560300,100,600
9179,9364041,247055100,0,1000
9180,1299167,34705200,0,600
9181,9436210,244213900,100,300
9182,7078795,188147600,100,500
9183,7647772,196713400,0,700
9184,3160324,83388800,100,600
9185,1021959,27168400,0,500
9186,9830707,251158800,100,1200
9187,7436067,192465900,100,700
9188,140426,4024000,100,500
9189,2311244,60272000,0,800
9190,6003923,158454800,100,800
9191,3839730,101344500,0,200
9192,2864611,82909300,0,600
9193,8477469,229333300,100,500
9194,7735463,203618000,100,600
9195,7139699,182882200,0,900
9196,4296193,109028000,0,300
9197,6577121,167921100,100,1500
9198,1816283,48276800,0,300
9199,4413177,110015900,0,600
9200,4027077,101527600,0,700
9201,6956407,178034500,100,600
9202,2567593,62434900,0,200
9203,786113,19206500,0,200
9204,3912230,99462600,0,600
9205,9269755,228401400,100,400
9206,1680837,44559300,100,300
9207,7875313,192878300,0,300
9208,8210352,213315100,0,1100
9209,4065894,102726600,0,600
9210,1053976,26634900,100,300
9211,1161692,29782900,0,300
9212,2157078,53027100,0,300
9213,3598921,91030600,0,300
9214,9600776,240993600,0,900
9215,7214819,175080800,0,600
9216,1850655,44761500,0,400
9217,8897740,222127400,100,800
9218,1114674,30489500,0,400
9219,1532860,39261500,100,400
9220,1956757,49903700,0,600
9221,6018458,153140000,0,800
9222,4879118,128370900,0,600
9223,2198223,54796600,0,300
9224,17498,438000,100,200
9225,8829158,223334600,100,600
9226,2515869,64397900,0,600
9227,5392644,138259300,0,1000
9228,6675517,166957000,100,600
9229,3998335,101713500,100,700
9230,2877960,73011100,0,400
9231,109342,2786000,100,200
9232,3301682,86295600,0,800
9233,5554966,138458300,0,900
9234,1982494,50028400,100,700
9235,7003682,173062600,0,800
9236,4229342,107567400,100,400
9237,6210340,158575000,0,800
9238,9106185,233339600,0,500
9239,9417801,233326700,100,600
9240,7695767,186093700,0,500
9241,625362,15106400,0,300
9242,2701588,65400300,0,300
9243,9325828,239605600,0,1200
9244,1762600,44811600,0,300
9245,1360426,34964400,100,300
9246,8541557,213215700,100,800
9247,2092714,51131500,0,300
9248,6249694,154822200,0,800
9249,4764993,121001100,0,400
9250,4359067,110578300,0,900
9251,3347667,84803100,0,600
9252,7831606,208114800,0,700
9253,1310803,33322400,0,300
9254,2320878,62629400,0,500
9255,8964104,230213500,0,400
9256,7865376,195715900,0,300
9257,9938630,246572500,0,800
9258,1530831,37212300,0,300
9259,5738194,146940200,0,800
9260,9268256,236376300,0,1100
9261,7197299,176578100,0,600
9262,886654,21528700,0,300
9263,8787146,217516700,0,700
9264,8992099,222115800,0,500
9265,5287802,128449800,100,400
9266,7134576,175890200,0,500
9267,4600802,116664200,0,600
9268,1296179,31283000,0,200
9269,1245770,30195700,0,300
9270,2852609,73382600,0,600
9271,526243,13110900,0,100
9272,1851018,45035100,0,400
9273,2500486,60517700,0,400
9274,5267711,127762400,0,500
9275,2604452,62994300,0,400
9276,1980352,48402200,0,400
9277,7167914,174174300,0,800
9278,4707235,114917400,0,300
9279,1484216,36158200,100,300
9280,9004237,222717700,100,500
9281,4516325,111597100,100,400
9282,6663421,169854300,0,600
9283,7544572,183530700,0,600
9284,322487,8184100,100,100
9285,9659995,235588600,0,600
9286,9480224,229937900,0,500
9287,6711657,163414100,0,800
9288,7391328,180900800,0,400
9289,6180538,155925300,0,700
9290,3637334,88716600,100,600
9291,7058151,171013200,100,600
9292,6959273,173782500,0,800
9293,1904940,46875600,0,300
9294,7212983,175067700,0,500
9295,1446147,34930900,100,200
9296,113496,2717500,100,200
9297,3171598,79300800,0,500
9298,1790049,43400200,100,300
9299,6456907,156854700,0,900
9300,7640678,190806600,0,600
9301,1221163,29533700,0,200
9302,3381169,83290100,0,300
9303,8401297,204538500,0,800
9304,5719660,138517300,0,500
9305,6994080,170044800,100,700
9306,7828359,192938100,0,700
9307,1771107,43836400,0,300
9308,8102688,205067600,0,800
9309,4297439,104285100,0,500
9310,2177687,53853100,0,600
9311,79696,1925400,0,200
9312,9352015,227606000,100,700
9313,2953017,71515100,0,500
9314,4584937,117064800,100,600
9315,2450620,59256100,0,300
9316,6436603,156986000,0,500
9317,7333805,177728400,100,600
9318,1536683,38105900,0,1100
9319,7703168,191303300,0,900
9320,1184594,28844600,100,300
9321,8785458,213048400,100,400
9322,2726510,66013800,0,400
9323,2541942,63100400,0,500
9324,517069,13326000,0,300
9325,9065216,226693600,0,600
9326,498212,12048600,100,100
9327,1540943,37720900,100,300
9328,7116864,175123600,0,600
9329,5412750,132306800,100,600
9330,6419314,161926000,0,600
9331,5379897,133007000,0,400
9332,268998,6444600,0,300
9333,5672996,138921100,0,600
9334,655672,15910700,0,200
9335,8119067,198710000,0,500
9336,8132476,197019700,0,700
9337,3325250,80573000,0,400
9338,2961186,71757500,0,300
9339,6318927,153592700,0,700
9340,2269044,55252300,100,600
9341,5720458,138874400,100,300
9342,3487435,84636200,100,300
9343,8625920,209859600,0,600
9344,2875901,70600900,0,400
9345,861891,20863100,0,200
9346,404819,9763300,0,300
9347,7790842,190077400,100,400
9348,3973041,96283100,0,400
9349,7892000,191974300,0,600
9350,32115,779800,100,100
9351,1050263,25352800,0,200
9352,9504383,237413500,100,700
9353,5264892,138356600,100,400
9354,9483684,242716800,0,700
9355,2184270,57472300,0,300
9356,72816,1837200,0,200
9357,3433434,86623800,0,700
9358,194607,4972700,100,200
9359,853585,21640200,0,200
9360,8082728,207378900,100,900
9361,7326803,196370600,0,600
9362,5894676,160421700,0,700
9363,396443,10342600,0,300
9364,4866855,133084800,0,600
9365,5483827,133416900,0,400
9366,9963969,248342700,0,400
9367,9044878,226296200,0,700
9368,8998972,226822700,0,700
9369,1648695,41682600,0,200
9370,5560060,143313200,0,700
9371,6187773,151278200,100,700
9372,6636895,171521000,0,700
