Run,Size,Time_insert (nanoseconds),Time_getMax (nanoseconds),Time_deleteMax (nanoseconds) 
8038,4908792,86591800,1196200,1801600
8039,5639366,96388700,1483000,1994200
8040,3344059,56388200,796500,1159900
8041,4467723,75433100,1053400,1576200
8042,2993841,51643600,705200,1008600
8043,2796306,47729600,634700,916600
8044,6182233,110319800,1747600,2333600
8045,1371333,23094700,198400,363400
8046,5234749,88692200,1251700,1831500
8047,6969019,119720800,1653100,2475100
8048,7360958,125672600,1762900,2609500
8049,2145444,36383300,474400,678500
8050,805994,13622900,154200,234900
8051,6544624,111637200,1584700,2404700
8052,3706350,64568700,890400,1304800
8053,9666768,163978800,2331100,3540900
8054,6230869,108078300,1601400,2209500
8055,3295617,55702600,779900,1153300
8056,5442182,93623100,1390800,1935600
8057,962375,16238900,151900,258900
8058,9778231,167996700,2508000,3870900
8059,557256,9471400,114400,145400
8060,8663900,146650900,2043300,3061600
8061,1570318,26511800,266200,551400
8062,6958775,118089300,1667600,2464000
8063,4724117,82092300,1134200,1683700
8064,5435413,95403300,1297000,1936000
8065,1737097,29402600,303600,488100
8066,3250850,54964000,777100,1128200
8067,9782990,167305900,2304400,3495400
8068,8583586,149708000,2073200,3032600
8069,1884307,31989600,365900,575000
8070,4393735,75765800,1053000,1551500
8071,6906870,116696400,1648200,2506900
8072,6182482,106201600,1465800,2189000
8073,6692419,112745400,1571600,2369400
8074,8729532,150067800,2098900,3199600
8075,4882061,85215500,1193300,1818800
8076,7106216,122255700,1714200,2606900
8077,8429095,143281300,1985800,2972800
8078,1277802,21809300,313700,415900
8079,8316504,145767100,2053000,3147900
8080,5413437,91464700,1293100,1909000
8081,2903623,50867100,682800,967400
8082,2667166,45053500,651100,1039700
8083,2885513,50841700,717300,1024700
8084,4534754,76640800,1091200,1608700
8085,4150386,72136100,988100,1441200
8086,6450692,111023800,1560800,2379300
8087,5714246,97306500,1361100,2240600
8088,4967340,85345600,1188400,1789500
8089,2463575,41583300,559600,799100
8090,2792929,48762200,641600,1071500
8091,3713741,62548700,877500,1280500
8092,6911081,116571800,1651000,2450300
8093,4738105,80584200,1295000,1682100
8094,3363275,57951800,831400,1218800
8095,5621065,99745800,1355900,2061000
8096,8943923,154686300,2118700,3189300
8097,7897272,134321700,1873800,2883200
8098,1303043,22201400,269900,394500
8099,7924814,143598300,2002000,2804300
8100,7257119,125538700,1749200,2562500
8101,1325349,22348700,199900,359200
8102,5541644,94440700,1605600,2318700
8103,5661445,101326600,1547500,2075700
8104,4121797,69700100,993300,1440500
8105,3002489,50875400,709300,1071000
8106,3440506,58875900,837700,1185100
8107,4038778,68226300,975500,1414500
8108,167330,2811900,22400,45600
8109,9653226,169891900,2873400,3924700
8110,7524218,127804700,1791800,2665200
8111,8909372,151159000,2130900,3172900
8112,9068414,158203900,2144100,3305300
8113,9740627,166895900,2290700,3463100
8114,1359361,23007100,225900,374000
8115,5354277,92588200,1317900,1970500
8116,4112926,71616800,999500,1486100
8117,5549350,94472800,1319500,1957000
8118,944609,16534000,223600,303700
8119,128018,2165200,17700,33600
8120,4959445,89208000,1262300,1893100
8121,5707261,98135700,1349000,2030900
8122,2739010,50056300,694400,985800
8123,5379204,90805500,1280100,1907700
8124,2886123,49906700,675600,979600
8125,9192769,155284600,2180300,3252900
8126,3327465,57822200,775200,1149400
8127,4540246,80952600,1113800,1615000
8128,3109128,52876500,730700,1087900
8129,4786512,81122400,1122900,1699200
8130,7545408,128955800,1868000,2680100
8131,8989387,153831500,2312900,3398700
8132,8234024,141971200,1952400,2902900
8133,2719939,45954000,637300,940500
8134,2586367,43796300,608000,874200
8135,8559364,145608500,2045300,3121800
8136,5375427,90925000,1275500,1916600
8137,4616572,79692300,1185000,1626800
8138,4662215,78781900,1138900,1648200
8139,1155824,19563100,204900,327100
8140,7621968,129975200,1833800,3146100
8141,494065,8315700,64700,149000
8142,9664580,167662900,2302800,3427200
8143,1931066,32630400,463500,641900
8144,8090818,137414900,1941800,2970900
8145,205619,3626500,30400,56400
8146,9864149,172533900,2319300,3499800
8147,7160926,122180900,1816700,2537800
8148,6053290,102288700,1447100,2153000
8149,9836783,169767800,2350700,3768100
8150,5914424,102235300,1440600,2174800
8151,5524887,93314800,1347400,1978500
8152,8142164,143440300,1935800,2873400
8153,3920499,66088900,930600,1372300
8154,7350717,127934100,1767500,2693400
8155,2283754,38488900,490300,699500
8156,5083140,86634500,1231600,1779700
8157,4907131,83458100,1178800,1731300
8158,2889726,48870500,708500,974700
8159,7231939,122777000,1716600,2569700
8160,421450,7149400,57800,115700
8161,7954042,135835500,1879500,2831500
8162,2488914,44145300,597600,878300
8163,2310128,39041500,505300,732000
8164,4140838,70918900,986900,1469700
8165,9436205,161977500,2242600,3481300
8166,9971085,173292900,2387200,3542400
8167,6173755,106581900,1467400,2207900
8168,7543547,128604000,2121800,3081700
8169,9969654,175248500,2363500,3633800
8170,7191260,122185500,1805900,2569600
8171,3432516,59541300,841700,1238700
8172,7102475,121169300,1684700,2520000
8173,6510349,112443300,1570700,2379800
8174,1747911,31397300,463500,581000
8175,6626490,112595500,1659500,2336800
8176,8316596,142451500,1963300,2968000
8177,2689580,45327700,611300,884200
8178,4529511,78538000,1081500,1608300
8179,1097827,18596800,184600,302900
8180,244575,4205400,34300,66700
8181,5903554,99748500,1441400,2145300
8182,5784429,100018000,1395100,2038000
8183,8720919,152214800,2084500,3150800
8184,1497738,25302000,257900,413200
8185,1014268,17210400,182700,285600
8186,3413107,58753400,843900,1188700
8187,6488297,110346400,1617700,2485800
8188,6892135,118423900,1703900,2623800
8189,5853882,100471200,1417600,2076600
8190,346635,5843800,59800,94000
8191,9113571,154679300,2250600,3365900
8192,3399695,57430600,779700,1173200
8193,7786996,135733100,1845200,2781500
8194,27955,468500,5000,7500
8195,5711847,96801900,1454300,2094300
8196,9172472,156858700,2306100,3358200
8197,8982478,157202700,2161900,3200700
8198,7482797,128189200,1794900,2742500
8199,2371242,40022500,527300,783000
8200,861163,15374200,241300,277600
8201,979784,16523500,147600,268200
8202,8702328,150319400,2173700,3315600
8203,2867681,49726300,696900,995100
8204,4843678,83648500,1181900,1878100
8205,7238661,122312900,1730800,2708800
8206,7899271,136166600,1943600,3014000
8207,5476435,92303700,1317300,1943900
8208,8404077,144074100,2010400,3089800
8209,5717755,100768800,1370100,2140700
8210,8197171,140008400,1940300,2897600
8211,6128801,103790400,1494100,2364700
8212,3647543,61722000,859600,1263200
8213,6629136,113970900,1565400,2342900
8214,2983775,50773600,698600,981500
8215,6227032,106728800,1487500,2248200
8216,4792275,81030200,1138300,1720700
8217,6035656,102444100,1459900,2126800
8218,2206294,39130600,559800,808600
8219,7546157,129738600,1772900,2678500
8220,22503,394900,4000,6400
8221,5809994,99313800,1400900,2125100
8222,398521,6723700,59600,112800
8223,4940644,84171100,1184000,1871300
8224,8482359,147471900,2088100,3223700
8225,8037811,136692800,1916200,2870100
8226,7133769,121394500,1720600,2545800
8227,358682,6376200,75200,111700
8228,295940,5231300,41500,80900
8229,3519770,61526700,818400,1213000
8230,6254784,106384000,1490000,2339200
8231,4078030,69775700,980300,1454500
8232,4063584,68809800,984700,1447300
8233,3595728,61741600,846700,1243000
8234,4722093,80308600,1146000,1734400
8235,9579004,170041400,2314900,3564700
8236,6271068,109454400,1500400,2231000
8237,6298515,110214700,1556300,2216600
8238,9344299,165249200,2208800,3322400
8239,8777501,151087100,2121600,3090800
8240,9299614,157785100,2213600,3294700
8241,7673235,130734100,1817000,2734200
8242,6811807,115176700,1697600,2436400
8243,8333242,141212400,1984300,2943200
8244,2261583,38316800,451000,685900
8245,5299757,90364000,1276500,1982900
8246,8348740,141649600,2013300,2990400
8247,901208,16398600,158300,262600
8248,5043165,85276500,1226300,1784100
8249,8259521,143646500,2006600,3023900
8250,5618983,98414700,1353900,1986100
8251,7115093,121864400,1703000,2571200
8252,8598785,147972800,2059000,3049300
8253,4425244,74957900,1103000,1590400
8254,2998423,52884200,707100,1048300
8255,7520084,127855200,1834800,2659400
8256,6198827,108185200,1502500,2194500
8257,910882,15371800,150600,255300
8258,8336946,141502000,1979300,2995100
8259,7144205,122591600,1682700,2580800
8260,4255038,77208000,1044500,1658000
8261,8426943,143588900,2016600,2991500
8262,3808124,65521400,924700,1366900
8263,6641967,112330300,1742600,2414200
8264,4209043,75114000,1030800,1484000
8265,3960364,67233500,941200,1394000
8266,4597202,77687300,1099800,1615900
8267,4079631,69386400,1009100,1475600
8268,9275553,157979300,2235200,3307000
8269,3312599,57012500,802300,1166600
8270,2470291,43901600,564400,819200
8271,8659930,147499900,2072800,3238700
8272,1894427,32104000,477600,700600
8273,7014625,119391600,1659300,2503000
8274,6479592,111827300,1712800,2478800
8275,7683190,131318100,1812700,2748200
8276,4654088,78968300,1104600,1746200
8277,3284101,57331300,753300,1145400
8278,4384188,74149700,1041700,1557100
8279,6020639,102100300,1448000,2161300
8280,3938676,67763200,943700,1383000
8281,1101240,19608000,234500,333300
8282,8612099,145518700,2039700,3130800
8283,6697634,115590200,1621200,2445600
8284,8401965,142029200,2018100,2965000
8285,898031,15134900,133800,237800
8286,4825708,82333400,1167300,1710700
8287,201440,3390300,27400,52900
8288,4612478,81277600,1104300,1807400
8289,1352647,24146900,251200,409300
8290,177315,3121900,27000,48500
8291,1493326,26390700,344400,495000
8292,4407201,77065000,1116300,1571800
8293,4817408,81284800,1162800,1730400
8294,3472624,58688600,908300,1357700
8295,1125606,19838900,204700,328800
8296,3360047,56666000,801800,1157300
8297,1378665,23250400,242700,390900
8298,1714336,28828500,289100,478200
8299,7344217,126655800,1747700,2658100
8300,9547970,165664500,2293100,3493100
8301,9512038,166658300,2300200,3394400
8302,1632061,27577100,260100,445800
8303,6294923,107719400,1521900,2260600
8304,8589066,147548000,2026200,3169000
8305,2736624,46343600,675500,942900
8306,1290457,21749100,209800,346200
8307,5768577,99409400,1367400,2071300
8308,7668929,131797700,1858600,2712800
8309,6924984,119710400,1634200,2510500
8310,3547917,60310300,844900,1260800
8311,8438935,145279100,2020500,2977600
8312,6167091,106915300,1484000,2187800
8313,3726323,63712200,913600,1325100
8314,1624919,28372300,323900,482300
8315,4667514,80250800,1124400,1641500
8316,8350758,142665600,1981200,2977500
8317,6625637,112441300,1558600,2340500
8318,8813811,155156100,2196800,3119000
8319,5703731,100122100,1392700,2141500
8320,9976471,168707900,2346100,3546600
8321,1196037,22135000,268600,394100
8322,6870790,117982500,1660400,2475900
8323,3189257,54183800,739600,1127700
8324,6658907,112561700,1577600,2412800
8325,3458512,58415700,806500,1186500
8326,1987805,34970100,438700,638200
8327,9834772,170822900,2326200,3516200
8328,3301533,56026200,789100,1173700
8329,3009163,51789700,688500,1060100
8330,896969,15110400,130000,235300
8331,6325689,106792700,1512700,2253500
8332,9195031,159493600,2205200,3238000
8333,8947815,153162300,2111200,3189200
8334,57786,970300,8300,15200
8335,2368634,40100900,512500,740800
8336,9024976,159204900,2246200,3219000
8337,672735,11343900,94800,177000
8338,9108182,155164000,2146000,3306600
8339,6273481,107240400,1507700,2220900
8340,965289,16293000,158800,270100
8341,6011150,102556500,1529900,2123900
8342,7901953,133932700,1867800,2793400
8343,4550170,76771000,1089900,1608200
8344,3508367,59695100,825200,1206200
8345,4407787,78773900,1119000,1618200
8346,9175232,156538300,2190100,3235300
8347,3922221,66873900,943200,1376000
8348,6263649,108905700,1478900,2203000
8349,5943034,105410400,1475900,2128000
8350,5846509,99478600,1393300,2087700
8351,5284355,90211100,1276000,1870500
8352,3110261,55071600,739600,1250300
8353,8377318,141273500,1989200,2960600
8354,5447208,92764100,1316300,1992800
8355,472780,8376200,80100,133800
8356,6300345,108015400,1520300,2300000
8357,7400626,125616200,1751200,2622300
8358,5136531,88854800,1220200,1813600
8359,9856976,166510800,2406900,3484200
8360,805065,13515900,118800,210000
8361,3181630,53525100,728400,1066700
8362,5840954,99475200,1435600,2068000
8363,9521220,164228800,2239400,3377200
8364,8366118,143580500,2004700,3100400
8365,5091241,86424400,1220000,1804500
8366,6378460,113977400,1509400,2372200
8367,9177287,157157200,2170000,3421600
8368,3453836,58344700,810200,1201300
8369,1353459,22900300,224900,381100
8370,1856576,32622900,480300,666000
8371,5749472,98768900,1389000,2064200
8372,2368559,39909200,481900,722900
8373,4040485,68006800,1054800,1404400
8374,2227924,38480200,468300,676500
8375,4847905,82236500,1180100,1732800
8376,9604412,167269800,2513700,3520000
8377,7059233,120787000,1683900,2495800
8378,9935292,171213700,2351900,3532200
8379,4803504,83306500,1160300,1706600
8380,3759188,63799100,950600,1317600
8381,8392061,143920000,1987800,2981700
8382,3027060,51238600,741600,1055700
8383,7397114,127444800,1918300,2855100
8384,52886,929800,7500,14700
8385,2486629,43816200,551200,812700
8386,3215842,54452900,766400,1114100
8387,4775298,81663200,1139900,1699800
8388,1708555,28826800,341800,514500
8389,7697343,132316800,1826400,2842100
8390,9565212,164954500,2264700,3547600
8391,2431109,41414500,567100,771200
8392,654691,11064900,96600,170000
8393,3068494,53553400,727300,1025700
8394,2156052,38039300,580200,773900
8395,9343095,160200900,2947300,3698700
8396,7751483,134957000,1839300,2788300
8397,3780678,63797200,885900,1359700
8398,4163738,72629300,1005400,1464900
8399,5881829,101648800,1505700,2227700
8400,8402533,144444700,2024900,3014600
8401,8855698,150671000,2092400,3387200
8402,9449591,166105200,2263400,3374300
8403,5361150,94553000,1344000,1904500
8404,9979131,170005300,2441000,3543200
8405,1435800,24465200,357700,470500
8406,2633870,46261500,613900,870300
8407,1032149,17487500,189000,299500
8408,2383712,40210000,521500,742200
8409,240159,4224400,41500,66200
8410,2909789,49941700,691700,1142200
8411,4853739,84299200,1173100,1799800
8412,9226386,156318600,2329900,3523800
8413,9145333,156394100,2172500,3335100
8414,7571026,134833900,1789500,2732800
8415,4672008,80305100,1139800,1708300
8416,4951588,89077600,1204300,1829400
8417,713562,12025800,108300,186200
8418,403450,6867100,66600,106600
8419,4943816,84239500,1227400,1766300
8420,7391855,127692200,1766200,2672800
8421,6761147,115004100,1613000,2383800
8422,9992703,169764200,2343500,3556900
8423,7387436,124577800,1784000,2633000
8424,7525321,129529700,1788500,2686600
8425,4842138,81580200,1157300,1705400
8426,2396772,40840400,551600,786600
8427,5000852,86074700,1200800,1758600
8428,3696148,62418200,920400,1291900
8429,8898065,155908500,2121600,3143600
8430,2268063,38256100,435100,646700
8431,8011919,136992000,1919300,2935600
8432,1050962,17709700,165100,292500
8433,7816139,134064500,1886800,2882900
8434,3689035,65318200,957300,1309100
8435,4328772,72849900,1009600,1573500
8436,5663106,96157700,1341000,2003500
8437,5108098,87621400,1216700,1913300
8438,815787,13767600,142500,213700
8439,7852489,134538500,1911400,2973300
8440,3247243,55640200,748700,1111800
8441,5813884,98222100,1442300,2085700
8442,1903973,32199600,366300,559100
8443,9830452,167408400,2327700,3582500
8444,362362,6372500,49700,100300
8445,5111010,87699600,1212900,1818600
8446,195347,3306600,25800,51000
8447,2520803,42537300,533800,867900
8448,4821003,82200200,1156300,1707900
8449,1204924,20373700,212800,344500
8450,2752765,47810300,621400,916600
8451,6884133,116246600,1658700,2436200
8452,4494313,77610100,1030700,1579500
8453,9861340,166450500,2368300,3598600
8454,4223083,73872600,1013700,1475300
8455,915813,15471300,135000,245400
8456,5869952,102706400,1401400,2132200
8457,5178324,88432800,1315200,1843700
8458,5042373,85504800,1222500,1921300
8459,7437507,128571500,1787300,2801100
8460,8088800,143378300,1928100,2882800
8461,3882859,67159900,963400,1405100
8462,5567915,97390100,1356400,2043100
8463,5418019,91567800,1305100,1918000
8464,8542898,152943300,2067800,3095100
8465,3845195,66092200,894800,1335300
8466,1656904,28898800,360500,517000
8467,9957322,170275100,2342900,3508800
8468,9195503,161868500,2204900,3262900
8469,1337215,22462100,212100,398000
8470,7141632,121883300,1690700,2533100
8471,2293754,38696800,506100,724800
8472,4384850,73977500,1072200,1538800
8473,1780796,32098900,399000,564600
8474,9032212,155681700,2186900,3194200
8475,6485788,110730200,1778000,2384600
8476,4836118,81667000,1187900,1703700
8477,4530847,80358100,1115500,1649900
8478,9832884,167068600,2315500,3476000
8479,9209077,157926500,2182100,3354100
8480,7733421,136681100,1886400,2922800
8481,7351955,125985500,2082200,2616800
8482,5917492,101921900,1411500,2089400
8483,6613324,113289100,1736000,2582600
8484,4397824,76682700,1076400,1717400
8485,6506750,111889700,1590600,2384300
8486,9075472,158345300,2150300,3301900
8487,4554531,77382900,1095300,1638000
8488,9297194,158454800,2228300,3301500
8489,2482038,41982300,556500,797400
8490,2137478,36169800,477400,676000
8491,7520628,128449900,1797600,2783000
8492,6249664,107285400,1605600,2287800
8493,4676458,79739000,1136200,1694900
8494,886052,14948500,121900,230100
8495,1755535,29814500,558000,828000
8496,7858228,135255300,1862700,2777100
8497,2302392,38849700,471000,703900
8498,6465585,111256200,1627200,2405500
8499,340764,5730200,44900,92300
8500,602162,10203000,111400,178400
8501,28403,476100,4400,7600
8502,7588782,129599400,1805300,2803900
8503,7100955,121656800,1684800,2508700
8504,2603864,44568500,619700,879200
8505,9217472,162212600,2404300,3397500
8506,7242622,124499600,1705200,2599300
8507,8213898,143586900,1971500,2891500
8508,6107118,104511100,1450600,2163200
8509,6588444,112244100,1605500,2380400
8510,5408358,93601200,1336400,1985300
8511,1328194,22360200,193000,354300
8512,3525961,60352200,844900,1248600
8513,4038345,70729800,985000,1442500
8514,3602790,61232600,876800,1278400
8515,9321005,158448900,2245500,3508200
8516,8817626,150560700,2199500,3180900
8517,5479263,92550400,1303700,1943700
8518,3522695,60583900,843400,1232200
8519,4023597,68795400,965800,1418100
8520,4466148,78740400,1090700,1627700
8521,4893839,83283700,1189300,2019500
8522,6676111,114422300,1692700,2365000
8523,7103555,122845900,1688400,2556300
8524,4549554,80257300,1143400,1663400
8525,4881212,83495100,1167800,1706500
8526,7410167,126370400,1856000,2683300
8527,8659249,147717600,2079200,3149600
8528,4484474,75717600,1059900,1576000
8529,6228241,106274300,1814500,2401300
8530,5502858,92918600,1327300,1941100
8531,333841,5647300,44100,87600
8532,4182419,70785500,1008300,1462200
8533,2085435,35283900,462200,691700
8534,4965177,83796800,1188800,1752800
8535,9833600,168210100,2345900,3759000
8536,3196857,53976300,727300,1186700
8537,5230271,89234800,1590300,1952400
8538,6068624,102558400,1456900,2147900
8539,5383397,91845500,1263800,1898600
8540,9492556,162125500,2234200,3486300
8541,9931632,173658600,2353800,3524900
8542,931315,15727100,143600,254500
8543,9586361,165985400,2364100,3418000
8544,6181233,105286600,1470500,2200200
8545,7999655,135717100,1868100,2872600
8546,8098690,142745200,2052000,2861300
8547,9499418,160959600,2333400,3348800
8548,2560010,43135200,566300,819000
8549,699694,11774600,111400,181700
8550,542112,9123100,72000,142600
8551,8022421,135741800,1919500,3133000
8552,9728483,164438700,2292900,3521700
8553,3340297,56308300,767500,1145400
8554,6808222,116956800,1691300,2428100
8555,782862,13821700,139100,232000
8556,3748427,63261300,920500,1428400
8557,2219893,37464600,466900,680700
8558,8977045,152051700,2119300,3188000
8559,1323858,22385800,256400,377800
8560,3493629,59033400,816900,1197900
8561,8373018,143919400,2043300,3073800
8562,4527676,76457300,1072500,1584200
8563,6968327,124560800,1650500,2538200
8564,342399,5745200,58600,92000
8565,4155172,70025800,990200,1450900
8566,122401,2120400,18700,32100
8567,6446990,113078700,1615500,2438800
8568,194980,3273400,25800,50900
8569,981670,16640000,155300,271100
8570,4794360,81261400,1179800,1837700
8571,2982013,54239900,726600,1041900
8572,965508,16830400,160700,271200
8573,4444708,75151100,1082100,1556400
8574,2462551,41616500,532500,788500
8575,2832702,48835200,830000,1152700
8576,7136877,123067200,1726700,2545000
8577,5545438,93925900,1316900,1945400
8578,4486619,79634500,1071100,1660000
8579,8391642,141468600,2026100,3062200
8580,8254282,139889400,1960800,2937800
8581,9884503,170813600,2326000,3501600
8582,5489763,93898700,1337100,1960400
8583,5367481,90891900,1285400,1941300
8584,7201687,128045100,1788300,2655100
8585,6065075,102692300,1457600,2276800
8586,922297,15786800,146500,259900
8587,2820760,48872000,691500,966100
8588,5121451,89511800,1257100,1872800
8589,4449334,75518900,1082000,1562700
8590,1817762,31311400,374000,540500
8591,3097198,54607700,753700,1098900
8592,3652233,61505600,900900,1313200
8593,4069737,68617100,970500,1425800
8594,1836664,31698700,348500,550800
8595,3672086,62242900,886000,1366100
8596,5971277,102040500,1447500,2124900
8597,5400730,93062800,1309600,1932500
8598,8366515,143255200,2257400,3117000
8599,7828107,134511600,1843500,2788000
8600,5153990,88058000,1214200,1817700
8601,8173636,142896700,1938300,2887100
8602,5654564,95392800,1343500,2016400
8603,5568369,95903400,1460900,2027900
8604,26558,445200,3800,7100
8605,6881445,116285500,1656600,2455100
8606,7229229,123993900,1726900,2579400
8607,310907,5231100,40700,81700
8608,5297069,92191300,1277800,1990400
8609,2165697,37480200,483900,686700
8610,4639268,78709400,1111700,1633600
8611,3820143,65225500,954800,1401600
8612,715628,12031500,106400,191800
8613,9733514,164635500,2358300,3439400
8614,2292610,38778200,498700,736300
8615,9000445,156408200,2197100,3216700
8616,7741162,134180600,1846100,2801400
8617,8186693,142968500,1980200,3013100
8618,8487187,146652900,1977100,2993400
8619,1087106,18347600,164000,296600
8620,835976,14102100,127800,218200
8621,9841409,167490600,2348200,3588300
8622,7948404,137516600,1969200,3123600
8623,3541124,59766700,837200,1228200
8624,5207273,90871300,1229200,1827800
8625,9740455,165250400,2320600,3525000
8626,4472649,77586400,1223900,1599800
8627,6908534,117508700,1638200,2457000
8628,8382695,142295500,2118800,2958100
8629,7579735,129268800,2122100,2980700
8630,5999804,101272100,1511300,2123000
8631,8091986,139235400,2026700,2880900
8632,8232953,141750000,1971800,2908900
8633,5047674,86243100,1206400,1770200
8634,6545262,111842600,1599400,2345300
8635,2852221,48091900,667300,969400
8636,5117819,88204600,1226000,1806700
8637,1486483,27189600,384300,514700
8638,6532172,110817600,1562900,2335100
8639,795843,13469300,115900,206700
8640,2704787,47149200,673900,957700
8641,5205921,91776900,1289000,1852800
8642,7995469,136749200,1894200,2866600
8643,6942351,118915300,1635000,2513900
8644,9236735,160728900,2247200,3437200
8645,961609,16175500,160100,258400
8646,8875093,151575700,2238100,3223600
8647,5854352,100311200,1372400,2224800
8648,4502631,78580600,1109200,1640900
8649,5582053,95783200,1333500,1993700
8650,7851669,137384400,1990900,3112200
8651,7792477,132002100,1885900,3088500
8652,1605088,27212600,360900,525100
8653,8459654,143670400,2001800,3007300
8654,1891263,33607300,518300,705200
8655,4013076,69623000,966600,1407000
8656,3938594,66502200,933900,1379700
8657,9262380,158543500,2196600,3504500
8658,5606987,95243100,1441600,1970600
8659,2945103,51510600,695800,1026500
8660,448096,7515600,59200,128100
8661,4320299,72856000,1037300,1515200
8662,2370805,41452400,498700,721400
8663,7236296,126365700,1715700,2586300
8664,5822071,99018300,1380500,2059000
8665,7889791,133620800,1891800,2794800
8666,9272056,159430000,2223500,3392700
8667,1097408,18501300,170600,299500
8668,2637220,49170800,636400,946600
8669,5686179,99424600,1421300,2131800
8670,8448023,142990300,1998500,3061900
8671,194300,3260500,25400,50700
8672,2091116,36968100,487200,735000
8673,4101938,69354500,984800,1455500
8674,2083181,35147100,398800,604400
8675,675070,11371100,101300,180700
8676,5888147,103245200,1480300,2188600
8677,161123,2716800,22100,44000
8678,7966385,135167500,1944700,3022600
8679,8620180,150293800,2059200,3046900
8680,1547560,26165500,257000,432400
8681,125024,2101800,16900,32900
8682,384543,6572500,69300,107100
8683,547922,9281100,98200,158500
8684,889676,16497500,206600,296200
8685,5574837,98206500,1343100,2007500
8686,4895252,82603200,1200900,1807600
8687,3497890,59765800,817800,1212400
8688,5293317,90800400,1266900,1874500
8689,9533726,166959400,2294300,3500600
8690,2214969,37528600,477300,692600
8691,3131270,55352500,752500,1081700
8692,8749523,152916500,2066700,3119900
8693,5177952,88355300,1218900,1814600
8694,1657644,29276900,443900,605100
8695,2190010,37330900,491800,695600
8696,55880,997400,10100,14800
8697,2871431,48516500,645800,942000
8698,1768417,33378900,368700,542200
8699,60265,1019700,8400,16000
8700,5742534,96941800,1401100,2034000
8701,6113954,103236900,1468800,2298900
8702,9829942,171145900,2358500,3609100
8703,6394020,110808600,1530100,2287300
8704,6606804,112065700,1588000,2370900
8705,268198,4578700,42200,69800
8706,5055795,89429400,1209600,1783400
8707,1177678,20518200,249200,334100
8708,1758849,29608800,426200,621200
8709,793618,13404900,119400,208300
8710,2375931,40016800,532800,756600
8711,9967419,169428400,2481500,3564000
8712,7427785,129450600,1835900,2794600
8713,4583843,77539500,1097300,1796000
8714,2667794,46177700,650000,923100
8715,4127769,69701900,992400,1433800
8716,599297,10178200,81000,157500
8717,2700678,45681100,638500,914300
8718,4169115,70730500,983000,1456400
8719,5215359,89632900,1253500,1842000
8720,3610255,61410000,882400,1292100
8721,6282050,107727600,1509700,2248400
8722,1909007,32224200,352700,545400
8723,9975821,170864500,2407100,3527300
8724,34920,585800,4900,9300
8725,3964920,68475200,975500,1454700
8726,9924047,170155600,2347900,3638700
8727,3996879,67992900,963300,1432900
8728,5102005,90936300,1362700,1909700
8729,9723182,167167300,2293700,3490300
8730,8118583,137419100,2041200,2867100
8731,3469461,58792700,900300,1311000
8732,1805664,30455700,323300,504600
8733,4774736,81482800,1149300,1830600
8734,5449069,92179600,1301600,1925000
8735,5771856,98470000,1436100,2047800
8736,847966,14349100,149400,224700
8737,3507646,59232100,818700,1402200
8738,1490623,25841600,335900,478900
8739,9479385,160471800,2330300,3474000
8740,1823271,30808700,391800,566100
8741,8373123,141945000,1979500,2970400
8742,7140889,127384100,1690300,2586100
8743,108377,1818800,14300,28400
8744,5011037,86914300,1232500,1837400
8745,2401468,41737600,594800,815900
8746,7560892,129769400,1832800,2679400
8747,7116196,124419900,1714000,2676700
8748,5445040,91867500,1497400,2040900
8749,6707408,114054200,1692000,2381000
8750,1105712,18640700,171000,360500
8751,7775605,133286700,1851200,2802300
8752,6518839,110086800,1569000,2305500
8753,6965616,118665700,1650300,2477500
8754,162594,2726900,21500,42600
8755,488086,8210000,88100,134600
8756,3244251,54771900,774000,1122700
8757,5973994,102610600,1402400,2137200
8758,7618432,128800400,1799700,2720000
8759,641508,11450100,119700,187300
8760,1669715,29756800,417300,537100
8761,1196620,20209400,203300,335500
8762,171389,2882700,23600,44700
8763,9198676,155150800,2177500,3261100
8764,6900176,119726500,1632000,2449100
8765,8438600,145170200,2313700,3022900
8766,6078152,103569600,1462500,2160600
8767,1298474,21983400,210200,357700
8768,9108387,160830100,2148700,3250200
8769,7108553,125089600,1726300,2569900
8770,4191758,70761800,998100,1486900
8771,4814484,82692400,1220000,1724900
8772,2150938,36356000,425700,645600
8773,1717754,29001200,291100,508400
8774,3212494,54239200,760000,1106500
8775,6211533,106539200,1496600,2202300
8776,7402325,124970500,1775900,2822300
8777,2986627,51692300,854900,1033800
8778,7107882,119884500,1791900,2514500
8779,6067147,105311700,1511800,2239400
8780,198158,3327100,26300,51800
8781,876404,14821700,123100,234300
8782,5296311,89376800,1302800,1866500
8783,8711974,152496600,2100200,3097400
8784,5142836,86868000,1235100,1818000
8785,5819236,99205200,1395400,2100600
8786,7317525,123479900,1733800,2590700
8787,7892531,135675000,1864500,2789400
8788,2461881,41581200,575800,855100
8789,241908,4087000,31900,64400
8790,4869630,83854400,1157500,1831000
8791,5338406,90099800,1296100,1908000
8792,8906648,157514800,2164100,3228200
8793,5774044,98692800,1396800,2046500
8794,6390871,111425900,1527100,2285800
8795,3165269,53878700,731300,1088900
8796,3228888,58202700,801600,1170300
8797,9575883,162831700,2261500,3493700
8798,4225688,73893600,1167200,1507200
8799,4411357,77259500,1041400,1543000
8800,968165,16328800,152300,267300
8801,6585291,116557400,1595500,2477100
8802,3160591,54367800,724600,1079900
