Run,Size,Time_insert (nanoseconds)
7533,833134,362400
7534,2132410,1618200
7535,6730447,4248200
7536,2116644,1126400
7537,2003057,2174900
7538,1136537,1061300
7539,8701346,6043800
7540,3636296,2282200
7541,1268556,864700
7542,5800901,3778900
7543,3777167,3210200
7544,353451,97000
7545,7009706,4798000
7546,103871,38900
7547,5611183,3066700
7548,7829759,5279800
7549,7456757,3927000
7550,7314380,5066300
7551,4019132,4142100
7552,619604,216600
7553,9237932,5787400
7554,1499437,1727300
7555,2081504,2349500
7556,1741536,1017400
7557,7892950,4829600
7558,2094261,1369000
7559,4550724,2824000
7560,9181355,5680800
7561,615149,391000
7562,1736913,685400
7563,8452788,4943200
7564,9219723,5104400
7565,4089698,2267000
7566,9947722,6096400
7567,6625339,3232800
7568,3560356,2089900
7569,3209575,1748400
7570,5944958,2900200
7571,4711809,2572700
7572,580172,238100
7573,7300855,4131500
7574,7962760,5188000
7575,6600757,4554200
7576,5687199,3132400
7577,2681789,1608200
7578,8830440,7100000
7579,1754528,755000
7580,8103464,4488300
7581,4004838,2862900
7582,1246822,461000
7583,8944572,5976600
7584,5085971,3058700
7585,8660400,5043300
7586,964810,361100
7587,8649979,6423600
7588,3010301,1668300
7589,5425708,2879100
7590,1996467,1060800
7591,1555685,765600
7592,2710448,1617700
7593,8621411,4913200
7594,4279881,2611000
7595,2162088,896000
7596,9513388,5697800
7597,8732761,5569400
7598,193951,51200
7599,1092985,644100
7600,1519889,989600
7601,4813382,2873400
7602,5102847,4203400
7603,2125723,2257500
7604,3716342,2403800
7605,9666931,6145900
7606,8833406,5625000
7607,7100458,4761600
7608,188799,49500
7609,3585827,2388600
7610,8275476,4783000
7611,482515,167700
7612,4990297,2887900
7613,6964539,3495400
7614,2338658,1619800
7615,6160453,5034100
7616,1089184,784000
7617,2146478,1398800
7618,1500475,832200
7619,4535598,2653000
7620,5055065,2727700
7621,2425939,1428500
7622,7820127,5205200
7623,7688032,5773200
7624,1379000,583700
7625,892746,354500
7626,2698023,1526600
7627,7467521,7403500
7628,9779194,7126800
7629,4597541,3236700
7630,1873335,928400
7631,8963090,5950600
7632,2435851,1732000
7633,7777922,4622800
7634,133832,30500
7635,3918702,2532000
7636,2710428,1444400
7637,3020458,1761500
7638,27429,2500
7639,8496203,4643300
7640,7672904,4909400
7641,6417196,6553900
7642,3808112,2414600
7643,87239,14400
7644,8136005,4275500
7645,8490416,4421000
7646,2065471,1687900
7647,6322141,3947500
7648,495457,171000
7649,5466463,2671100
7650,9481562,5451600
7651,9114129,4908300
7652,7593667,4740000
7653,2903740,2092400
7654,3816256,2381600
7655,2229334,1417100
7656,2498932,1165800
7657,7276560,4001800
7658,798086,341900
7659,7195166,4580200
7660,8540673,4901300
7661,5893102,3736000
7662,3488524,2305200
7663,8559317,5486600
7664,4400240,4937000
7665,3397919,2853900
7666,7494738,5795800
7667,4537690,3026600
7668,1526778,636700
7669,7191238,4595800
7670,6811472,4314400
7671,7838947,5210900
7672,6496019,3234600
7673,7734771,3941000
7674,5688360,4122700
7675,508876,196300
7676,9683549,9783000
7677,1207189,718600
7678,261893,71900
7679,6045073,3559500
7680,8601908,4848700
7681,155903,36400
7682,7615731,3870400
7683,8275286,4533900
7684,9548939,5553100
7685,3263951,2176100
7686,6142913,3841400
7687,2046236,1041800
7688,6362558,3848400
7689,3537463,3778300
7690,4135260,2098500
7691,5308053,2851900
7692,9714474,5084400
7693,9132493,5317400
7694,7763259,6103800
7695,1688692,993000
7696,6552246,3416400
7697,3713879,2090000
7698,6406409,4613100
7699,9090641,5611300
7700,6219950,3303300
7701,1637747,629000
7702,6162297,4193300
7703,7803957,4717500
7704,3630899,2247300
7705,3326856,1826200
7706,830875,465600
7707,6586490,3333400
7708,1524795,798000
7709,2020054,1548600
7710,5767581,3203700
7711,6576350,4278100
7712,6645062,3881200
7713,9605194,6353300
7714,2255487,1373000
7715,1795224,1157800
7716,5226829,3041000
7717,2087804,1219600
7718,1587693,703800
7719,4070386,2304500
7720,1048066,577300
7721,4246057,2626800
7722,8242209,4910600
7723,1658139,975300
7724,649680,218500
7725,7664438,4524100
7726,336634,90500
7727,6751443,4460700
7728,4517671,2533300
7729,4649646,2480400
7730,4822300,2795700
7731,6091582,3658300
7732,6785471,4042800
7733,6941090,4184100
7734,7190089,4592900
7735,8361967,5281100
7736,3819477,1924600
7737,3589656,1750700
7738,6924536,3929500
7739,3565471,2069700
7740,2177866,1109700
7741,8790587,5443700
7742,6305163,3345100
7743,4112110,2456600
7744,1219891,1338200
7745,8932594,5204900
7746,1885160,1118500
7747,3227661,1533600
7748,6171071,4171300
7749,4244689,4437900
7750,1202241,494800
7751,2255940,1038900
7752,9168956,4972300
7753,2257825,1181600
7754,7591196,4372300
7755,896273,315800
7756,9696466,5477800
7757,163808,48100
7758,6803296,3617900
7759,1410996,1161300
7760,4242125,2566300
7761,3532985,1815600
7762,9853965,5301800
7763,7477878,4494600
7764,3335371,1882000
7765,2410675,1326800
7766,2221615,1804900
7767,4052334,3154600
7768,87270,14000
7769,3887415,2107000
7770,7976683,5228400
7771,9074821,5247600
7772,4806448,4676100
7773,4518124,2920300
7774,8460086,5381300
7775,4407841,2600900
7776,7171035,6705200
7777,8508887,5086400
7778,5373807,4364700
7779,8533937,5144100
7780,7157022,4558200
7781,1107851,490900
7782,3051266,1463400
7783,3358763,1852600
7784,1281726,815200
7785,9582600,5078300
7786,6041280,3869600
7787,1262695,558700
7788,4075870,2208500
7789,5414525,3182500
7790,9662188,5684700
7791,3434994,1853600
7792,3681759,1746000
7793,7651788,4592000
7794,9137868,5730000
7795,2301950,1427600
7796,4225224,2601300
7797,8855911,4864800
7798,5808221,4216600
7799,1960422,1042700
7800,2828280,1514600
7801,4934421,2393300
7802,8907122,4876500
7803,8849066,5095700
7804,9034554,4812700
7805,8081138,4622900
7806,5473879,3122300
7807,8968615,4644000
7808,8123899,4512600
7809,299428,99000
7810,8679441,5109900
7811,4505086,2385500
7812,4618583,2471800
7813,3908202,2359500
7814,6779247,4754500
7815,5173679,2748600
7816,1410771,708400
7817,8992972,5000500
7818,6070580,3419600
7819,4659970,2669800
7820,785049,476900
7821,926572,426500
7822,9386241,5844500
7823,9625485,5691100
7824,8460311,5517700
7825,2624895,1585400
7826,3940101,2455300
7827,8680035,5286700
7828,6358568,3697600
7829,3610383,2241600
7830,1029052,424700
7831,6581098,3478900
7832,8168783,4830400
7833,838884,295600
7834,2079992,994700
7835,9548523,5830100
7836,3152788,2048900
7837,5978672,3623100
7838,6631506,4240500
7839,3138141,2023300
7840,6831163,3846400
7841,1565774,900400
7842,6010287,3253700
7843,5772700,2906600
7844,6316995,3660500
7845,7860171,4667000
7846,6230327,3526300
7847,9196741,5163400
7848,3057482,1534200
7849,1140267,575000
7850,3268605,1771500
7851,4262636,2114600
7852,159748,33400
7853,185959,44400
7854,7396342,4209600
7855,3464242,1782800
7856,7643530,7230100
7857,4156116,2223700
7858,3724001,2078000
7859,7622393,5280400
7860,4388793,3328500
7861,7901679,4919100
7862,7180444,5740400
7863,388340,135300
7864,8070819,4559500
7865,2882824,1463600
7866,8970981,5411300
7867,1682470,715100
7868,7471880,4079500
7869,1591488,645700
7870,1983682,915300
7871,8906986,4329200
7872,3546606,1987600
7873,8037441,3958000
7874,8353582,4173500
7875,7819126,3771900
7876,6125299,3166900
7877,6318611,3817000
7878,4201350,1834000
7879,5134346,2552900
7880,8319363,4053500
7881,6806527,3261700
7882,1712108,1074700
7883,6276091,3117700
7884,8591072,4414700
7885,3927952,1868100
7886,2080282,1498400
7887,1389082,720100
7888,1135961,391000
7889,1442866,655300
7890,6428469,4826100
7891,6505893,3795200
7892,6531170,3677700
7893,7327931,8598700
7894,6653844,4094000
7895,9486240,5226300
7896,8129224,4658100
7897,2140245,1020900
7898,3004994,1505500
7899,2067345,1036200
7900,7389929,3822800
7901,9697015,6770900
7902,496526,153600
7903,44970,4200
7904,5206509,2596100
7905,7118809,4145700
7906,9355041,5194800
7907,4967078,2952600
7908,5981949,2857000
7909,1493814,547500
7910,6961970,4517600
7911,508432,155900
7912,8597082,4409400
7913,1100246,418000
7914,8395779,3649600
7915,7768067,3941800
7916,9927821,5898500
7917,6926958,3360900
7918,7809312,4050800
7919,2302747,1168500
7920,1225780,648400
7921,7322569,4358700
7922,4011416,1979000
7923,9483954,4682300
7924,5295959,2645300
7925,7661393,4938200
7926,8493609,4061200
7927,2274665,1079000
7928,4246987,2106600
7929,135635,27600
7930,2613002,1768600
7931,4645968,2577900
7932,7988805,5181600
7933,4052646,2192700
7934,5044811,2939000
7935,3332506,1678900
7936,9184209,4816600
7937,6296708,3017100
7938,5681813,3017700
7939,2353906,1157700
7940,6035027,3249400
7941,8632960,4613700
7942,1789727,753300
7943,72433,11000
7944,7364336,5158300
7945,8942889,4521800
7946,4000716,1943300
7947,677330,610400
7948,1714086,1204300
7949,919569,321000
7950,5654162,4469000
7951,3923821,2482500
7952,2296718,1585800
7953,7977046,4679400
7954,8743033,4942200
7955,1443667,1182000
7956,2915463,1498100
7957,5853817,3025200
7958,425199,246100
7959,7088468,4831800
7960,4853685,2363400
7961,4586962,2275900
7962,8880418,5374900
7963,1315786,540000
7964,4408356,2158700
7965,1830522,1321100
7966,4714596,3890500
7967,3291066,1894400
7968,2666780,1801100
7969,7291805,4524100
7970,3429973,1892500
7971,3875878,1955300
7972,1186069,649500
7973,88784,14600
7974,8115993,4116300
7975,1993796,1152700
7976,7952401,3952900
7977,8456636,4522600
7978,3207018,1624600
7979,8526612,4188200
7980,4109085,2387900
7981,6086970,2964800
7982,4707934,2767900
7983,4986643,2896900
7984,9371336,5093200
7985,9630166,5796800
7986,9024977,5935600
7987,2895,400
7988,4538807,2873100
7989,9587925,5347700
7990,907763,378000
7991,6257067,4344800
7992,8259872,4096700
7993,6279760,3367200
7994,4071172,2235100
7995,7439175,4844800
7996,5846631,2815900
7997,5618480,2882200
7998,9348322,4824100
7999,6137390,3134800
8000,2528051,1371500
8001,6202175,3044300
8002,4046246,1990900
8003,9162440,4666600
8004,6118524,2974800
8005,3357476,1672600
8006,5840575,2823900
8007,308503,71700
8008,8601586,4153100
8009,877207,378100
8010,2730873,1269600
8011,9097524,4519200
8012,6389953,3085500
8013,664526,193300
8014,9876638,4831400
8015,6647252,3178700
8016,9208631,4333800
8017,3905961,2042400
8018,3862061,1833900
8019,8280402,4418900
8020,5329571,2540800
8021,3364906,1780300
8022,7730133,3691000
8023,8766263,4444900
8024,9557526,4591300
8025,8093444,3883900
8026,5720297,2714500
8027,3108020,1492300
8028,7418158,3558600
8029,7152140,3434300
8030,9515441,4766800
8031,1569592,587400
8032,6435423,3097400
8033,2130835,1082100
8034,6078937,2910100
8035,6037615,2902800
8036,4691529,2966600
8037,525288,140500
8038,5112965,2752800
8039,2988936,1729700
8040,145914,36100
8041,8107012,6567400
8042,2721674,1341600
8043,3157205,1596900
8044,7464989,4062400
8045,4114507,2536000
8046,9495450,5334000
8047,5155838,2480500
8048,4903906,2456700
8049,8942393,5153700
8050,269290,69100
8051,2823816,1616700
8052,7920981,4027500
8053,608144,522800
8054,6842557,3939400
8055,9725498,4768300
8056,8039208,6243000
8057,6579822,4337200
8058,1998528,855600
8059,4576906,2627800
8060,6263366,3249200
8061,1111811,584000
8062,9396325,6063000
8063,3030602,1917300
8064,5226127,3023700
8065,1960508,1132400
8066,9006483,5206000
8067,9631066,5382700
8068,2395075,1410500
8069,4085773,2269600
8070,8887172,4924400
8071,9845443,5573100
8072,371588,101100
8073,4295526,3511000
8074,4097041,3010200
8075,43638,8200
8076,8843001,5138200
8077,8096444,4489400
8078,7440896,4309500
8079,7097123,3686700
8080,6026174,3506200
8081,6667916,3446500
8082,4810926,2347000
8083,1404386,515300
8084,962093,310500
8085,1524869,564600
8086,6945048,3615700
8087,5170083,3558800
8088,5052833,3070700
8089,5769917,2837900
8090,5127214,2528900
8091,2782908,1304200
8092,7964682,3823700
8093,4296948,3008000
8094,1613063,602800
8095,4851023,2353900
8096,9744662,4650500
8097,5461047,3170600
8098,2686193,1264200
8099,4244378,2483400
8100,8157798,4049300
8101,8570612,4270700
8102,7644501,3650800
8103,5561907,2666300
8104,5247309,2527700
8105,8791846,3834800
8106,7395316,3933700
8107,3019260,1931300
8108,3740440,1781800
8109,1304560,477900
8110,3124230,1889300
8111,9555990,4539900
8112,2536448,1142900
8113,5136144,2415800
8114,9651795,4622300
8115,6423306,3324300
8116,827926,250100
8117,2926990,1398500
8118,4419246,2148000
8119,8861270,4491500
8120,2846583,1329200
8121,7269402,3625800
8122,1740505,1057300
8123,7590950,3691200
8124,4893206,2765300
8125,8141576,4567200
8126,8075914,4035900
8127,2691593,1400500
8128,8584796,5009100
8129,8829081,4513300
8130,5019049,2642000
8131,3183494,1689900
8132,4070822,2425400
8133,703024,195700
8134,3363205,1685900
8135,9448311,4559700
8136,5643241,2706000
8137,9974877,4329400
8138,3602624,1727000
8139,9390195,4793200
8140,354254,100100
8141,5978347,2923700
8142,7674029,3771200
8143,7826587,3892400
8144,1582820,594400
8145,4139568,2170600
8146,8769648,4194500
8147,6404586,3478400
8148,9572319,6645800
8149,6894758,3797400
8150,8376499,5266400
8151,7015606,3843200
8152,2467431,1878400
8153,230468,74100
8154,2421083,1253900
8155,4344052,2123300
8156,4441735,2380800
8157,2332538,1168000
8158,4844060,2384700
8159,1057009,394600
8160,5226244,2848300
8161,4318932,2138300
8162,7341228,4356500
8163,1028751,684200
8164,2577405,1580000
8165,78040,10200
8166,3213822,1929900
8167,8350365,4821200
8168,479911,185100
8169,644036,214600
8170,3497233,1927300
8171,3645340,1745100
8172,9625869,5041000
8173,7302044,4188600
8174,4429464,2194600
8175,7556766,4205400
8176,3004460,2179400
8177,7040932,4993900
8178,9011271,5023000
8179,494735,174400
8180,9965712,5540500
8181,5938415,2864600
8182,1831471,818300
8183,4810231,2939400
8184,2481999,1093400
8185,9752663,5565300
8186,5874621,3206600
8187,5889766,2656700
8188,8193853,4537800
8189,8684231,4947900
8190,7291756,4389600
8191,4050433,2247200
8192,4430988,2561400
8193,7498263,3779900
8194,1967597,1041100
8195,8432859,5348300
8196,3992131,2397100
8197,5420076,3319900
8198,4444094,2711400
8199,9135792,4638200
8200,4258031,2218000
8201,5437168,3215600
8202,5221097,2551600
8203,4049719,1933900
8204,2376248,1321000
8205,7843030,3507900
8206,632256,223000
8207,7894995,4097200
8208,123030,29800
8209,4174371,1884200
8210,7830869,5002100
8211,8771419,5007700
8212,7277268,4278500
8213,606561,192600
8214,4715222,2321900
8215,889610,310400
8216,9123644,4516200
8217,841222,303100
8218,6874825,3319500
8219,2173403,962100
8220,4258770,2280000
8221,8853715,4738300
8222,363987,91300
8223,7180489,3660600
8224,2181652,1029500
8225,8824996,4556100
8226,2829545,1697500
8227,3780197,1824300
8228,8419105,4824200
8229,6545093,3178100
8230,2974069,1574800
8231,5907212,3177800
8232,1054593,409700
8233,5196762,2697200
8234,1801700,734100
8235,6932993,3734900
8236,814304,272200
8237,1817867,885700
8238,2037684,1039500
8239,583474,180400
8240,8074476,4692000
8241,1967799,871400
8242,1136408,422800
8243,5899362,3340100
8244,431953,108100
8245,1667822,1172600
8246,6338708,3092200
8247,7392776,5405900
8248,7646322,3805200
8249,4672724,2860100
8250,7928552,4044100
8251,2806639,1417700
8252,8975624,4909500
8253,1661453,612900
8254,6549913,3667300
8255,622686,279300
8256,4137878,1996500
8257,352886,96800
8258,8105786,5832600
8259,893984,316400
8260,7340664,4341300
8261,4739402,2593400
8262,6001283,2973100
8263,5547308,3716200
8264,4767131,2890000
8265,6997337,3459900
8266,5714312,2750000
8267,1030745,379500
8268,4067426,1974800
8269,5045342,2439800
8270,9039646,4737400
8271,3708100,1951000
8272,1464764,581400
8273,1136060,561200
8274,6354938,3665300
8275,660027,299700
8276,5145983,2479000
8277,105780,23100
8278,1017166,548400
8279,359916,99700
8280,2880815,1425700
8281,9168579,4588700
8282,1252989,446700
8283,8778743,4880200
8284,2706041,1279300
8285,1927175,1137300
8286,1808884,682200
8287,9246561,5374800
8288,8544109,4594400
8289,7046069,4136600
8290,7929170,4099700
8291,1855226,809100
8292,9230634,6954600
8293,3011927,1654400
8294,5887606,2855700
8295,5237507,2762600
8296,8723570,4845000
8297,9849104,5280800
8298,5153833,2937000
8299,4011111,2210200
8300,6190404,3662200
8301,6439888,3897600
8302,8457435,4591100
8303,9230116,4794700
8304,9721699,4836200
8305,8743965,5087500
8306,1941080,910900
8307,1927080,1226100
8308,831303,575200
8309,5795626,3532600
8310,1697172,999400
8311,4119681,2163500
8312,7928581,4171800
8313,2793200,1337400
8314,8751761,5950100
8315,9668718,6412000
8316,895231,387700
8317,6885129,4453700
8318,8451815,7260700
8319,9835977,6291300
8320,6855582,3722300
8321,1370611,495900
8322,2834724,1642500
8323,2696949,1630100
8324,7830759,4642400
8325,8657312,5253800
8326,1449507,623100
8327,7701244,4868500
8328,8367437,4747400
8329,9122949,5226000
8330,2765204,2057000
8331,549733,169200
8332,9191063,6042600
8333,340831,80400
8334,2153859,1424800
8335,7663125,4363500
8336,1428801,516600
8337,8662062,5354600
8338,5861071,3653100
8339,7992167,4870400
8340,8168674,4248000
8341,1206288,1002000
8342,5450934,3111500
8343,5389892,3207500
8344,4029371,2691400
8345,7177049,4473800
8346,158147,40300
8347,8349881,5084700
8348,7792805,4744900
8349,7885953,4681500
8350,3394601,1848600
8351,6091314,4044300
8352,5039145,2811800
8353,5733736,2868700
8354,3496718,2866400
8355,8930422,5568200
8356,976331,377200
8357,9609572,5271200
8358,2903304,1721400
8359,4503605,2786600
8360,9677275,5817700
8361,4539334,2897400
8362,8013136,4925900
8363,9817938,6554800
8364,4828382,2473100
8365,8203373,5014400
8366,6073977,5170000
8367,5921524,3840900
8368,3390486,3994100
8369,748551,280900
8370,6498886,3618400
8371,3164377,1636300
8372,4064362,3016300
8373,3604280,2103300
8374,569447,221900
8375,1824126,1643400
8376,5689773,3977800
8377,3284940,2369600
8378,4415689,3510000
8379,8185754,5677700
8380,7881584,4583200
8381,6750041,3993900
8382,5830968,3065200
8383,7342736,4563600
8384,3586021,1772400
8385,6423340,4593400
8386,8280988,4460900
8387,1936507,1097000
8388,6318758,3723500
8389,5697935,3207300
8390,9980396,6048000
8391,2608692,1839200
8392,8467310,5349500
8393,3274541,2739900
8394,7726354,4587700
8395,9017406,5704400
8396,3536421,2924700
8397,7415500,4833000
8398,681737,258700
8399,7219259,5489500
8400,7420529,4653500
8401,2152181,1486400
8402,1334909,896900
8403,4384248,3065500
8404,6664835,3763300
8405,6387055,3722600
8406,8144547,4504500
8407,5936348,4919100
8408,8639818,5256700
8409,3555765,2373500
8410,8130206,4673000
8411,777743,291500
8412,3362065,2531700
8413,7182892,4673400
8414,4255122,2518900
8415,3138572,2073800
8416,6904653,4535900
8417,3277769,2660900
8418,6658796,3460700
8419,3080595,1875100
8420,1195006,1039600
8421,9838646,5366100
8422,2390944,1502400
8423,6616756,3869700
8424,4529503,2467900
8425,7955712,4710900
8426,303202,118500
8427,2591969,2099200
8428,2694999,1661500
8429,1722221,931600
8430,5622507,3784800
8431,9764961,6555700
8432,6508991,4113800
8433,9445332,5298100
8434,8887169,4905100
8435,6010853,3271900
8436,5236330,2702300
8437,9079622,5419000
8438,9973434,5671700
8439,5836221,4555000
8440,3672,300
8441,7399557,4264800
8442,2664621,1282900
8443,642981,216500
8444,2352608,1242500
8445,5031749,2992000
8446,276773,102700
8447,7809126,4672900
8448,9647871,5516800
8449,5388262,3172700
8450,9766008,5725800
8451,2826186,1821200
8452,6176210,4086500
8453,1037276,418200
8454,5674453,3457700
8455,2420039,1223700
8456,7596284,4326500
8457,4207009,2213600
8458,794374,392400
8459,7815558,4696000
8460,1067134,470400
8461,4080205,2462000
8462,5949935,3955000
8463,1980303,976400
8464,4373148,3030200
8465,7155138,4644100
8466,5643818,3724100
8467,1405417,625500
8468,1490189,921400
8469,9382103,8838600
8470,64862,7400
8471,6687519,6536500
8472,4683736,3911400
8473,9896458,7078800
8474,8311190,5025100
8475,1443204,951400
8476,2883683,1567900
8477,2874139,1846500
8478,7579983,4054200
8479,7404457,4141200
8480,3635047,2184500
8481,5808437,3613300
8482,4507548,3163400
8483,5623800,3527900
8484,2590792,1826700
8485,8951504,6956100
8486,8504610,5190200
8487,9051354,5626500
8488,3461530,1795000
8489,5214112,3023600
8490,6974778,4102000
8491,8081326,4875400
8492,9541162,5841100
8493,9734018,5927900
8494,6099354,4369000
8495,5096606,4217500
8496,4010689,4479600
8497,3634085,2708900
8498,7466758,5431400
8499,5377313,2976600
8500,2338395,1379800
8501,6396546,3419500
8502,2231195,1739500
8503,7396087,4089800
8504,4264672,2526600
8505,496211,177900
8506,5487512,2601500
8507,7454841,4067500
8508,1316817,583000
8509,5335729,3825100
8510,4417954,3025400
8511,5513739,3027400
8512,7179798,4353800
8513,1355853,847500
8514,1040962,741600
8515,4266620,2360800
8516,4311446,2630500
8517,4011650,2420400
8518,6156727,3388000
8519,2394101,1573400
8520,8770615,4800500
8521,4118924,2867800
8522,1110820,453600
8523,9603307,5591100
8524,8821021,4776000
8525,1228015,756500
8526,6992738,4098400
8527,8357657,4577400
8528,3127449,2017600
8529,5606658,3153100
8530,5544315,2995700
8531,9114845,6545800
8532,8546801,4774800
8533,3828876,2092500
8534,5848542,3164900
8535,4123388,2467400
8536,7816786,4369000
8537,7580871,4577300
8538,6205496,3632000
8539,1756424,755800
8540,4878018,3715800
8541,2860531,1543800
8542,7399176,4107800
8543,3245707,1772200
8544,3265754,1632400
8545,9936807,6847900
8546,2929833,1625400
8547,1658008,1364400
8548,4133917,2350200
8549,509748,247800
8550,5831878,2841600
8551,2852250,1672300
8552,2657563,1320500
8553,2413515,1140700
8554,752513,253100
8555,2851063,2839300
8556,2260317,1556100
8557,664940,220100
8558,981401,366100
8559,25868,2900
8560,3148086,1893700
8561,1136736,427400
8562,4934724,2993100
8563,918465,408400
8564,9974051,5498500
8565,5692286,3738200
8566,2536584,1733600
8567,9340439,5279600
8568,5382373,3270500
8569,3211596,2090000
8570,8513685,4714900
8571,8144138,6020500
8572,6446492,4143900
8573,2053615,1220300
8574,2367475,1600800
8575,9748724,5335900
8576,7139845,4490100
8577,4986385,3288300
8578,6116983,3389700
8579,4097284,2247800
8580,2427548,1188400
8581,4619090,4432200
8582,8456815,5224100
8583,9988976,5771300
8584,1753832,883800
8585,9947353,5541100
8586,2588815,1664500
8587,3955363,1923400
8588,3641549,1858600
8589,7208268,4652600
8590,3923283,2434000
8591,733162,320700
8592,7316104,5460400
8593,5448252,4355900
8594,6349953,3767900
8595,9719920,5783900
8596,3369062,1663200
8597,3383431,2721300
8598,2139403,1459600
8599,9748620,6295000
8600,4962803,4170000
8601,7157437,4602000
8602,1211122,479400
8603,490918,157900
8604,7123731,4116800
8605,6065885,3553100
8606,8902198,5318700
8607,7488351,4386300
8608,7561129,5587700
8609,5489231,2698700
8610,7981638,5261800
8611,2978165,1802000
8612,5705349,3128000
8613,6490074,3182100
8614,3820910,2054400
8615,4308743,2428600
8616,1998373,884900
8617,1010068,552500
8618,3427162,1654700
8619,3090854,1855800
8620,1570327,728900
8621,5671719,3685800
8622,8547177,4548000
8623,5362136,2632900
8624,4207301,2483700
8625,1667895,829800
8626,4280706,2236900
8627,7004019,4060900
8628,739150,300700
8629,8672783,4834200
8630,6245977,3851800
8631,5817140,3633400
8632,4980965,2731500
8633,9241701,5482700
8634,6819742,3691300
8635,6193937,7483300
8636,1348078,605000
8637,4925764,3750600
8638,1322132,477200
8639,4000673,2682200
8640,5478013,2839600
8641,2023945,904000
8642,1619296,775900
8643,3531980,1720200
8644,3387272,1692000
8645,6924999,3601000
8646,507768,184000
8647,3872431,2081900
8648,7093519,4137200
8649,1758693,791600
8650,4366594,2145500
8651,6246224,3367200
8652,8312151,4639600
8653,1116030,599500
8654,9211697,5478900
8655,8929218,4743100
8656,7015416,4583100
8657,6364444,3453600
8658,2895185,1545400
8659,3538799,2062500
8660,562694,213200
8661,2455574,1381200
8662,2772068,1345400
8663,3457822,2299100
8664,8568764,5649400
8665,5057666,3207400
8666,6693620,4285600
8667,4262427,2500900
8668,9659364,7215400
8669,3345536,2294300
8670,5972673,4450100
8671,8982646,5950200
8672,8683530,4770200
8673,6848543,4190100
8674,8284430,4974000
8675,1951192,911900
8676,2754704,1307800
8677,8052470,4256900
8678,9434560,5666700
8679,4538486,2990900
8680,1524653,636100
8681,324367,145600
8682,8285457,4160200
8683,8910399,4816900
8684,5496679,3497200
8685,3514350,2177500
8686,2413739,1735300
8687,7086670,4519300
8688,6270484,3833400
8689,7208636,4539800
8690,1446185,828300
8691,9918512,5859400
8692,9367672,5535700
8693,3032740,1762200
8694,4200387,2689800
8695,2002353,1050100
8696,7260768,4498100
8697,5367883,3459500
8698,2283971,1680700
8699,9946166,6790500
8700,6601788,4459000
8701,3949779,2089400
8702,8258363,5401400
8703,922072,467800
8704,4237061,2304600
8705,8769699,4608800
8706,5499221,3006100
8707,8740116,5143400
8708,6601393,3790800
8709,8525464,5344100
8710,5866520,3089600
8711,3313123,1640800
8712,6833957,3634000
8713,6133084,3268500
8714,3325507,1669100
8715,4879872,2628800
8716,7786372,4050300
8717,9726593,7718500
8718,5308283,2675600
8719,254302,65100
8720,4178018,2541600
8721,278146,81100
8722,1613674,705700
8723,4830751,2790400
8724,5558455,2803900
8725,619600,433100
8726,7640341,4320900
8727,3984372,2254500
8728,6941573,4505400
8729,6823176,4477200
8730,469877,149000
8731,5366172,3259700
8732,1676744,929300
8733,4818336,2435000
8734,8976738,5483600
8735,9482945,4919400
8736,962121,911500
8737,8486670,4927500
8738,5611361,3431000
8739,4577711,3273400
8740,7662079,5146900
8741,1713637,1326900
8742,5860375,3492100
8743,5599636,3612600
8744,2860612,1412400
8745,3677832,1937500
8746,5857775,3413700
8747,9065802,4850800
8748,8441622,4373600
8749,264678,77100
8750,3306782,2002100
8751,7863273,3766600
8752,3433306,1711400
8753,7969053,4072200
8754,746707,184800
8755,1292405,669100
8756,7130393,5286900
8757,4571504,2719500
8758,1322126,608800
8759,2686743,1882100
8760,8506558,4386200
8761,4905205,2794100
8762,8656865,4480900
8763,545408,123800
8764,8656994,4156300
8765,4740505,2337500
8766,7340728,3679900
8767,5278825,2963500
8768,1429594,526800
8769,2344769,1099800
8770,5412856,2937900
8771,5743154,3276400
8772,9594691,5248300
8773,7666925,4413800
8774,1541634,719900
8775,8069852,4998200
8776,1958081,1203400
8777,4467363,2204300
8778,3579298,2062700
8779,4363533,2689600
8780,2286969,1500000
8781,4601379,2231500
8782,6288803,3076000
8783,268782,120500
8784,6119466,3010000
8785,2644611,1221800
8786,7141257,3405900
8787,716889,178000
8788,4221627,2046600
8789,6060680,3273200
8790,321845,77400
8791,9396019,5094700
8792,2857328,1515200
8793,3745365,1811300
8794,614720,219900
8795,4229503,2294700
8796,9629027,4671200
8797,4177271,2214400
8798,1595847,587800
8799,4177892,2031100
8800,7091289,3450200
8801,7703930,3695200
8802,4870734,2794700
8803,3059800,1645300
8804,5040995,2414800
8805,748914,332000
8806,5359031,3178400
8807,8249435,4537200
8808,4081898,1953700
8809,5824750,3366600
8810,5802630,2801900
8811,7614328,4715000
8812,5146602,2802000
8813,9565881,4703600
8814,420559,138600
8815,4250785,2409800
8816,1889422,1057300
8817,6556561,3594700
8818,8173051,4704700
8819,9714955,4752400
8820,2683890,1563700
8821,94064,19700
8822,8199353,4755200
8823,499828,128000
8824,5880722,4268300
8825,8930018,4897400
8826,4500669,2390200
8827,9739074,4837200
8828,7063385,3760200
8829,2716104,1301900
8830,6099441,3977000
8831,9766084,4891300
8832,6858076,3485800
8833,3040146,1623700
8834,4397751,2352000
8835,6203200,3059000
